School Year,System Id,System Name,School Id,School Name,Grade Configuration,Grade Cluster,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points,CCRPI Score,Marker_Type,address
2012,669,Hall County,4050,Chestnut Mountain Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.6,7.7,11.3,0.5,4.3,4.8,81.4,measle_turquoise,"Chestnut Mountain Elementary School, 4841 Union Church Rd, Flowery Branch, GA, 30542-5202"
2012,667,Gwinnett County,397,Magill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.3,10.9,9.8,0.5,4,4.5,81.5,measle_turquoise,"Magill Elementary School, 3900 Brushy Fork Rd , Loganville, GA, 30052-5144"
2012,660,Fulton County,1310,Ison Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.8,9.6,11.3,1,4.9,5.9,81.6,measle_turquoise,"Ison Springs Elementary School, 8261 Ison Rd, Sandy Springs, GA, 30350-3127"
2012,625,Chatham County,116,Pulaski Elementary SChool,"PK, KK, 01, 02, 03, 04, 05",E,55.6,8.4,11.3,1.5,4.9,6.4,81.7,measle_turquoise,"Pulaski Elementary SChool, 1001 Tibet Avenue, Savannah, GA, 31419"
2012,607,Barrow County,5050,Statham Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56,9.9,10.5,1,4.5,5.5,81.9,measle_turquoise,"Statham Elementary School, 1970 Broad St, Statham, GA, 30666-1700"
2012,622,Carroll County,2050,Bowdon Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.7,9.7,13.5,0.5,3.5,4,81.9,measle_turquoise,"Bowdon Elementary School, 223 Kent Ave , Bowdon, GA, 30108-1607"
2012,633,Cobb County,504,Big Shanty Elementary School,"03, 04, 05",E,57.3,10,11.3,0.5,2.8,3.3,81.9,measle_turquoise,"Big Shanty Elementary School, 1575 Ben King Rd NW , Kennesaw, GA, 30144-2947"
2012,644,DeKalb County,5058,Huntley Hills Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,53.3,10.7,13.5,0.5,4,4.5,82,measle_turquoise,"Huntley Hills Elementary School, 2112 Seaman Cir, Chamblee, GA, 30341-1524"
2012,669,Hall County,3054,Lanier Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.2,9.6,10.5,1,3.7,4.7,82,measle_turquoise,"Lanier Elementary School, 4782 Thompson Bridge Rd, Gainesville, GA, 30506-5320"
2012,722,Rockdale County,194,Shoal Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.6,9.8,11.3,2,4.3,6.3,82,measle_turquoise,"Shoal Creek Elementary School, 1300 McWilliams Rd SW , Conyers, GA, 30094-5736"
2012,644,DeKalb County,4051,Briar Vista Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.3,11.3,9.8,1,3.7,4.7,82.1,measle_turquoise,"Briar Vista Elementary School, 1131 Briar Vista Ter NE, Atlanta, GA, 30324-4603"
2012,669,Hall County,112,World Language Academy,"PK, KK, 01, 02, 03, 04, 05, 06",E,57,9.8,12,1,2.3,3.3,82.1,measle_turquoise,"World Language Academy, 4670 Winder Hwy, Flowery Branch, GA, 30542"
2012,710,Paulding County,392,Ritch Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.2,8.7,13.5,0.5,4.2,4.7,82.1,measle_turquoise,"Ritch Elementary School, 140 Bethel Church Rd , Hiram, GA, 30141-5431"
2012,710,Paulding County,310,Hal Hutchens Elementary,"PK, KK, 01, 02, 03, 04, 05",E,58.1,10.1,10.5,0.5,2.9,3.4,82.1,measle_turquoise,"Hal Hutchens Elementary, 586 Clonts Rd, Douglasville, GA, 30134-5280"
2012,722,Rockdale County,102,Peek's Chapel Elementary,"PK, KK, 01, 02, 03, 04, 05",E,54.9,9.3,10.5,2,5.4,7.4,82.1,measle_turquoise,"Peek's Chapel Elementary, 2800 Avalon Pkwy , Conyers, GA, 30013-6396"
2012,644,DeKalb County,4063,Oakcliff Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.9,8.2,9.8,1,6.3,7.3,82.2,measle_turquoise,"Oakcliff Elementary School, 3150 Willow Oak Way , Doraville, GA, 30340-2526"
2012,669,Hall County,276,Wauka Mountain Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.2,10.3,10.5,0.5,4.7,5.2,82.2,measle_turquoise,"Wauka Mountain Elementary School, 5850 Brookton Lula Rd , Gainesville, GA, 30506-2909"
2012,710,Paulding County,199,C. A. Roberts Elementary School,"KK, 01, 02, 03, 04, 05",E,59.1,9,12,0.5,1.6,2.1,82.2,measle_turquoise,"C. A. Roberts Elementary School, 1833 Mount Tabor Church Rd , Dallas, GA, 30157-1178"
2012,633,Cobb County,191,Varner Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.3,10.9,11.3,1,4.9,5.9,82.4,measle_turquoise,"Varner Elementary School, 4761 Gaydon Rd , Powder Springs, GA, 30127-3724"
2012,710,Paulding County,104,Lillian C. Poole Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,53.9,9.5,13.5,0.5,5,5.5,82.4,measle_turquoise,"Lillian C. Poole Elementary School, 1002 Wayside Ln , Dallas, GA, 30132-2789"
2012,628,Cherokee County,199,Holly Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,58.8,8.6,10.5,1,3.6,4.6,82.5,measle_turquoise,"Holly Springs Elementary School, 1965 Hickory Rd, Canton, GA, 30115-4354"
2012,608,Bartow County,377,Hamilton Crossing Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.9,9.9,11.3,1,1.5,2.5,82.6,measle_turquoise,"Hamilton Crossing Elementary School, 116 Hamilton Crossing Rd NW , Cartersville, GA, 30120-4884"
2012,628,Cherokee County,101,Carmel Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.1,8,11.3,0.5,2.7,3.2,82.6,measle_turquoise,"Carmel Elementary School, 2275 Bascomb Carmel Rd , Woodstock, GA, 30189-2456"
2012,622,Carroll County,705,Villa Rica Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.4,8.4,11.3,0,6.6,6.6,82.7,measle_turquoise,"Villa Rica Elementary School, 314 Peachtree St , Villa Rica, GA, 30180-1705"
2012,644,DeKalb County,297,"Edward L. Bouie, Sr. Elementary School","PK, KK, 01, 02, 03, 04, 05",E,57.6,8.2,11.3,0.5,5.1,5.6,82.7,measle_turquoise,"Edward L. Bouie, Sr. Elementary School, 5100 Rock Springs Rd , Lithonia, GA, 30038-2328"
2012,648,Douglas County,208,Chapel Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.5,9.5,12,0.5,5.2,5.7,82.7,measle_turquoise,"Chapel Hill Elementary School, 4433 Coursey Lake Rd , Douglasville, GA, 30135-4917"
2012,660,Fulton County,1010,Cliftondale Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.4,10,11.3,1.5,3.6,5.1,82.8,measle_turquoise,"Cliftondale Elementary School, 3340 W Stubbs Rd, College Park, GA, 30349-1021"
2012,675,Henry County,303,Unity Grove Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,52.5,9.7,14.3,1,5.3,6.3,82.8,measle_turquoise,"Unity Grove Elementary School, 1180 Leguin Mill Rd, Locust Grove, GA, 30248-3210"
2012,629,Clarke County,391,Whit Davis Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.8,10.1,10.5,0,5.5,5.5,82.9,measle_turquoise,"Whit Davis Road Elementary School, 1450 Whit Davis Rd , Athens, GA, 30605-4521"
2012,644,DeKalb County,5057,Hawthorne Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.7,9.1,12,0.5,3.6,4.1,82.9,measle_turquoise,"Hawthorne Elementary School, 2535 Caladium Dr NE, Atlanta, GA, 30345-2009"
2012,660,Fulton County,204,KIPP South Fulton Academy School,"05, 06, 07, 08",E,57.6,10.9,9,0,5.5,5.5,83,measle_turquoise,"KIPP South Fulton Academy School, 1286 Washington Ave , Atlanta, GA, 30344-3537"
2012,710,Paulding County,188,McGarity Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.5,9.1,11.3,0.5,2.8,3.3,83.2,measle_turquoise,"McGarity Elementary School, 262 Rakestraw Mill Rd , Hiram, GA, 30141-1812"
2012,633,Cobb County,190,Dowell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,53.8,11.4,12.8,0,5.4,5.4,83.4,measle_turquoise,"Dowell Elementary School, 2121 W Sandtown Rd SW , Marietta, GA, 30064-4052"
2012,644,DeKalb County,100,Narvie Harris Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.3,8.7,11.3,1.5,4.6,6.1,83.4,measle_turquoise,"Narvie Harris Elementary School, 3981 McGill Dr , Decatur, GA, 30034-5823"
2012,675,Henry County,503,Flippen Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58,8.7,12,0,4.7,4.7,83.4,measle_turquoise,"Flippen Elementary School, 425 Peach Dr, Mcdonough, GA, 30253-4615"
2012,667,Gwinnett County,5054,Lawrenceville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,52.7,10.4,10.5,1.5,8.6,10,83.6,measle_turquoise,"Lawrenceville Elementary School, 122 Gwinnett Dr, Lawrenceville, GA, 30045-5626"
2012,608,Bartow County,104,Clear Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.5,8.5,9.8,1,6,7,83.8,measle_turquoise,"Clear Creek Elementary School, 50 Pleasant Valley Rd NW , Cartersville, GA, 30121-4337"
2012,625,Chatham County,3060,Isle of Hope School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,57,8.4,10.5,1.5,6.4,7.9,83.8,measle_turquoise,"Isle of Hope School, 100 Parkersburg Rd , Savannah, GA, 31406-6425"
2012,644,DeKalb County,5065,Sagamore Hills Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.6,9.2,12,1,3,4,83.8,measle_turquoise,"Sagamore Hills Elementary School, 1865 Alderbrook Rd NE, Atlanta, GA, 30345-4105"
2012,722,Rockdale County,189,Sims Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.5,10.3,10.5,1.5,7.1,8.6,83.9,measle_turquoise,"Sims Elementary School, 1821 Walker Rd SW , Conyers, GA, 30094-3128"
2012,660,Fulton County,702,Woodland Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57,9.6,10.5,1,5.9,6.9,84,measle_turquoise,"Woodland Elementary School, 1130 Spalding Dr, Atlanta, GA, 30350-5013"
2012,625,Chatham County,200,West Chatham Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.8,9.6,12.8,1.5,4.4,5.9,84.1,measle_turquoise,"West Chatham Elementary School, 820 Pine Barren Rd , Pooler, GA, 31322-9398"
2012,644,DeKalb County,2062,Midvale Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.7,10.1,13.5,0.5,5.3,5.8,84.1,measle_turquoise,"Midvale Elementary School, 3836 Midvale Rd, Tucker, GA, 30084-3300"
2012,608,Bartow County,175,White Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60,11.2,10.5,0.5,2,2.5,84.2,measle_turquoise,"White Elementary School, 505 Colonel Way , White, GA, 30184-2614"
2012,622,Carroll County,5052,Sand Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,10.3,10.5,1,4.2,5.2,84.3,measle_turquoise,"Sand Hill Elementary School, 45 Sandhill School Rd, Carrollton, GA, 30116-9736"
2012,628,Cherokee County,189,Boston Elementary School,"PK, KK, 01, 02, 03, 04",E,56.9,10.8,11.3,1,4.3,5.3,84.3,measle_turquoise,"Boston Elementary School, 105 Othello Dr, Woodstock, GA, 30189-5486"
2012,675,Henry County,409,Tussahaw Elementary,"PK, KK, 01, 02, 03, 04, 05",E,53.6,9.5,13.5,0.5,7.3,7.8,84.4,measle_turquoise,"Tussahaw Elementary, 225 Coan Dr, Mcdonough, GA, 30252-7641"
2012,710,Paulding County,4052,Union Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.7,9.4,12.8,0.5,3,3.5,84.4,measle_turquoise,"Union Elementary School, 206 Highway 101 S , Temple, GA, 30179-2855"
2012,628,Cherokee County,309,Little River Elem.,"PK, KK, 01, 02, 03, 04, 05",E,59.5,8.9,12.8,1,2.3,3.3,84.5,measle_turquoise,"Little River Elem., 3170 Trickum Rd, Woodstock, GA, 30188-2827"
2012,7820212,State Charter Schools- Cherokee Charter Academy,212,Cherokee Charter Academy,"KK, 01, 02, 03, 04, 05, 06, 07",E,57.8,9.9,14.3,0.5,2,2.5,84.5,measle_turquoise,"Cherokee Charter Academy, 2126 Sixes Rd, Canton, GA, 30114-8162"
2012,628,Cherokee County,1050,Ball Ground Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.3,9.7,12.8,1,3.8,4.8,84.6,measle_turquoise,"Ball Ground Elementary School, 480 Old Canton Rd , Ball Ground, GA, 30107-2914"
2012,710,Paulding County,113,WC Abney Elementary,"PK, KK, 01, 02, 03, 04, 05",E,58.8,9.5,13.5,0.5,2.3,2.8,84.6,measle_turquoise,"WC Abney Elementary, 1186 Colbert Rd, Dallas, GA, 30132-2052"
2012,633,Cobb County,204,Pitner Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.7,11.6,12.8,0.5,5.1,5.6,84.7,measle_turquoise,"Pitner Elementary School, 4575 Wade Green Rd NW, Acworth, GA, 30102-3407"
2012,633,Cobb County,402,Austell Intermediate School,"02, 03, 04, 05",E,54.9,11.2,12,0.5,6.1,6.6,84.7,measle_turquoise,"Austell Intermediate School, 5243 Meadows Rd , Powder Springs, GA, 30127-3520"
2012,633,Cobb County,4068,Teasley Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.6,10.3,12.8,0,5,5,84.7,measle_turquoise,"Teasley Elementary School, 3640 Spring Hill Rd SE, Smyrna, GA, 30080-4652"
2012,747,Walton County,195,Walnut Grove Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.9,9,12,1,4.8,5.8,84.7,measle_turquoise,"Walnut Grove Elementary School, 460 Highway 81 SW, Covington, GA, 30014-0618"
2012,660,Fulton County,2070,Campbell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.5,9.9,12,1,7.4,8.4,84.8,measle_turquoise,"Campbell Elementary School, 91 Elder St, Fairburn, GA, 30213-1147"
2012,622,Carroll County,5050,Central Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.2,10.1,11.3,1,5.3,6.3,84.9,measle_turquoise,"Central Elementary School, 175 Primary School Rd, Carrollton, GA, 30116"
2012,644,DeKalb County,3050,Ashford Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.7,9.8,12,0.5,4.9,5.4,84.9,measle_turquoise,"Ashford Park Elementary School, 2968 Cravenridge Dr NE , Atlanta, GA, 30319-2952"
2012,648,Douglas County,178,Arbor Station Elementary School,"KK, 01, 02, 03, 04, 05",E,57,10.4,10.5,0.5,6.6,7.1,85,small_yellow,"Arbor Station Elementary School, 9999 Parkway S, Douglasville, GA, 30135-1632"
2012,660,Fulton County,4056,High Point Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.7,10.3,11.3,0.5,3.2,3.7,85,small_yellow,"High Point Elementary School, 520 Greenland Rd NE, Atlanta, GA, 30342-2046"
2012,625,Chatham County,4068,Port Wentworth Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.7,10.6,12,1,6.8,7.8,85.1,small_yellow,"Port Wentworth Elementary School, 507 S Coastal Hwy , Port Wentworth, GA, 31407-2401"
2012,644,DeKalb County,2058,Henderson Mill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.4,9.7,12.8,1.5,2.7,4.2,85.1,small_yellow,"Henderson Mill Elementary School, 2408 Henderson Mill Rd NE, Atlanta, GA, 30345-2138"
2012,675,Henry County,106,Luella Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.6,10,14.3,0.5,5.8,6.3,85.2,small_yellow,"Luella Elementary School, 575 Walker Dr , Locust Grove, GA, 30248-2074"
2012,675,Henry County,403,Red Oak Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.3,9.4,12.8,0.5,5.2,5.7,85.2,small_yellow,"Red Oak Elementary School, 175 Monarch Village Way, Stockbridge, GA, 30281-9113"
2012,608,Bartow County,296,Kingston Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.5,9.5,11.3,1,7,8,85.3,small_yellow,"Kingston Elementary School, 240 Hardin Bridge Rd , Kingston, GA, 30145-2668"
2012,642,Dawson County,103,Kilough Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.4,8.8,12,1,5.2,6.2,85.4,small_yellow,"Kilough Elementary School, 1063 Kilough Church Rd , Dawsonville, GA, 30534-6939"
2012,715,Polk County,274,Eastside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.9,10.7,12,0.5,4.3,4.8,85.4,small_yellow,"Eastside Elementary School, 425 Prospect Rd , Rockmart, GA, 30153-3530"
2012,608,Bartow County,107,Euharlee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.4,10.8,12,1,4.3,5.3,85.5,small_yellow,"Euharlee Elementary School, 1058 Euharlee Rd , Euharlee, GA, 30145-2806"
2012,629,Clarke County,3056,Barrow Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.2,11.3,12,0,1,1,85.5,small_yellow,"Barrow Elementary School, 100 Pinecrest Dr, Athens, GA, 30605-1459"
2012,675,Henry County,803,McDonough Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,51.9,11.7,12.8,0.5,8.6,9.1,85.5,small_yellow,"McDonough Elementary School, 330 Tomlinson St , Mcdonough, GA, 30253-2401"
2012,722,Rockdale County,110,Hicks Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.7,10.2,11.3,2,6.3,8.3,85.5,small_yellow,"Hicks Elementary School, 1300 Pine Log Rd NE, Conyers, GA, 30012-4701"
2012,622,Carroll County,100,Sharp Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.4,8.7,13.5,0.5,6.5,7,85.6,small_yellow,"Sharp Creek Elementary School, 115 Old Muse Rd , Carrollton, GA, 30116-9311"
2012,642,Dawson County,189,Robinson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.7,9.1,11.3,1,4.5,5.5,85.6,small_yellow,"Robinson Elementary School, 1150 Perimeter Rd , Dawsonville, GA, 30534-4311"
2012,667,Gwinnett County,5056,Peachtree Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.9,10.9,11.3,1,6.5,7.5,85.6,small_yellow,"Peachtree Elementary School, 5995 Crooked Creek Rd, Norcross, GA, 30092-2421"
2012,669,Hall County,192,Spout Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.2,9.2,12,1,3.2,4.2,85.6,small_yellow,"Spout Springs Elementary School, 6640 Spout Springs Rd , Flowery Branch, GA, 30542-5528"
2012,633,Cobb County,302,Acworth Intermediate School,"02, 03, 04, 05",E,54.1,9.9,13.5,1,7.2,8.2,85.7,small_yellow,"Acworth Intermediate School, 4220 Cantrell Rd NW , Acworth, GA, 30101-3707"
2012,667,Gwinnett County,205,Corley Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,53.7,10.5,12,0.5,9,9.5,85.7,small_yellow,"Corley Elementary School, 1331 Pleasant Hill Rd, Lawrenceville, GA, 30044-3006"
2012,675,Henry County,407,New Hope Elementary,"PK, KK, 01, 02, 03, 04, 05",E,56.4,9.8,14.3,0.5,4.8,5.3,85.8,small_yellow,"New Hope Elementary, 1655 New Hope Rd , Locust Grove, GA, 30248-2236"
2012,747,Walton County,101,Atha Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.1,11,13.5,1,3.2,4.2,85.8,small_yellow,"Atha Road Elementary School, 821 H D Atha Rd , Monroe, GA, 30655-5636"
2012,710,Paulding County,5050,Hiram Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.5,10.2,11.3,0.5,5.4,5.9,85.9,small_yellow,"Hiram Elementary School, 200 Seaboard Ave , Hiram, GA, 30141-3219"
2012,678,Jackson County,4050,South Jackson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.5,9.9,11.3,1,6.4,7.4,86.1,small_yellow,"South Jackson Elementary School, 8144 Jefferson Rd, Athens, GA, 30607-3261"
2012,695,Madison County,1050,Colbert Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.1,8.7,11.3,0.5,6.5,7,86.1,small_yellow,"Colbert Elementary School, 255 Colbert School Rd , Colbert, GA, 30628-2440"
2012,608,Bartow County,186,Mission Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.1,9,12.8,1,5.3,6.3,86.2,small_yellow,"Mission Road Elementary School, 1100 Mission Rd SW, Cartersville, GA, 30120-5779"
2012,625,Chatham County,4054,Ellis Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,59.9,10.6,12,1,2.7,3.7,86.2,small_yellow,"Ellis Elementary School, 220 E 49th St, Savannah, GA, 31405-2200"
2012,7830210,Commission Charter Schools- Pataula Charter Academy,210,Pataula Charter Academy,"KK, 01, 02, 03, 04, 05, 06, 07",E,54.1,10.5,14.3,1,6.3,7.3,86.2,small_yellow,"Pataula Charter Academy, 18637 Hartford St, Edison, GA, 39846-5605"
2012,644,DeKalb County,102,Wynbrooke Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.1,9.8,12,1.5,2.9,4.4,86.3,small_yellow,"Wynbrooke Elementary School, 440 Wicksbury Way, Stone Mountain, GA, 30087-4769"
2012,667,Gwinnett County,280,Beaver Ridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.8,10.6,10.5,1,7.6,8.6,86.5,small_yellow,"Beaver Ridge Elementary School, 1978 Beaver Ruin Rd, Norcross, GA, 30071-3828"
2012,675,Henry County,197,Pleasant Grove Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.3,10.8,12,0.5,5.9,6.4,86.5,small_yellow,"Pleasant Grove Elementary School, 150 Reagan Rd, Stockbridge, GA, 30281-4028"
2012,747,Walton County,176,Bay Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.2,8.7,12.8,1,2.8,3.8,86.5,small_yellow,"Bay Creek Elementary School, 100 Homer Moon Rd , Loganville, GA, 30052-2340"
2012,678,Jackson County,1050,Benton Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.1,10.2,13.5,1,4.8,5.8,86.6,small_yellow,"Benton Elementary School, 5488 Highway 441, Nicholson, GA, 30565-2067"
2012,747,Walton County,191,Loganville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.5,11,11.3,1,3.8,4.8,86.6,small_yellow,"Loganville Elementary School, 4303 Lawrenceville Rd , Loganville, GA, 30052-2331"
2012,689,Liberty County,196,Frank Long Elementary School,"KK, 01, 02, 03, 04, 05",E,57.1,9,12.8,1,6.8,7.8,86.7,small_yellow,"Frank Long Elementary School, 920 Long Frasier Dr , Hinesville, GA, 31313-5438"
2012,707,Newton County,1050,East Newton Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,10.2,12,1,5.2,6.2,86.7,small_yellow,"East Newton Elementary School, 2286 Dixie Rd, Covington, GA, 30014-5444"
2012,644,DeKalb County,1052,Brockett Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,11.8,11.3,0.5,4.9,5.4,86.8,small_yellow,"Brockett Elementary School, 1855 Brockett Rd, Tucker, GA, 30084-6433"
2012,648,Douglas County,112,Mason Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.1,10.2,12.8,0.5,5.2,5.7,86.8,small_yellow,"Mason Creek Elementary School, 3400 Johnston Rd, Winston, GA, 30187-1055"
2012,660,Fulton County,1067,Roswell North Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61,10.2,11.3,1.5,2.8,4.3,86.8,small_yellow,"Roswell North Elementary School, 10525 Woodstock Rd, Roswell, GA, 30075-2939"
2012,708,Oconee County,3050,Colham Ferry Elementary School,"KK, 01, 02, 03, 04, 05",E,61.4,9.6,12,1,2.8,3.8,86.8,small_yellow,"Colham Ferry Elementary School, 191 Colham Ferry Rd, Watkinsville, GA, 30677-2619"
2012,607,Barrow County,189,Kennedy Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,10.1,10.5,1,7,8,86.9,small_yellow,"Kennedy Elementary School, 200 Matthews School Rd, Winder, GA, 30680-3984"
2012,622,Carroll County,605,Glanton-Hindsman Elementary,"PK, KK, 01, 02, 03, 04, 05",E,57.2,10.5,12.8,0,6.5,6.5,87,small_yellow,"Glanton-Hindsman Elementary, 118 Glanton St, Villa Rica, GA, 30180-2706"
2012,667,Gwinnett County,4056,Norcross Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.1,11.3,12,0.5,8.1,8.6,87,small_yellow,"Norcross Elementary School, 150 Hunt St , Norcross, GA, 30071-3939"
2012,667,Gwinnett County,389,Cedar Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.3,10.4,11.3,1,7.1,8.1,87.1,small_yellow,"Cedar Hill Elementary School, 3615 Sugarloaf Pkwy , Lawrenceville, GA, 30044-5484"
2012,669,Hall County,194,Mount Vernon Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.1,10,12.8,1,2.2,3.2,87.1,small_yellow,"Mount Vernon Elementary School, 4844 Jim Hood Rd, Gainesville, GA, 30506-2834"
2012,675,Henry County,200,Mount Carmel Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.3,11.4,15,0.5,5.9,6.4,87.1,small_yellow,"Mount Carmel Elementary School, 2450 Mount Carmel Rd , Hampton, GA, 30228-2843"
2012,710,Paulding County,103,Bessie L. Baggett Elementary,"PK, KK, 01, 02, 03, 04, 05",E,59.9,10.7,12,0.5,4,4.5,87.1,small_yellow,"Bessie L. Baggett Elementary, 948 Williams Lake Rd, Powder Springs, GA, 30127-8630"
2012,667,Gwinnett County,173,Centerville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.3,11.7,13.5,1,5.7,6.7,87.2,small_yellow,"Centerville Elementary School, 3115 Scenic Hwy S, Snellville, GA, 30039-4640"
2012,628,Cherokee County,198,R. M. Moore Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,59.7,10.1,12,1,4.5,5.5,87.3,small_yellow,"R. M. Moore Elementary School, 1375 Puckett Rd, Waleska, GA, 30183-3464"
2012,633,Cobb County,5068,Eastvalley Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,11.7,13.5,0.5,3.4,3.9,87.4,small_yellow,"Eastvalley Elementary School, 2570 Lower Roswell Rd, Marietta, GA, 30068-3635"
2012,642,Dawson County,199,Black's Mill Elementary School,"KK, 01, 02, 03, 04, 05",E,60.2,9.6,11.3,1,5.3,6.3,87.4,small_yellow,"Black's Mill Elementary School, 1860 Dawson Forest Rd E , Dawsonville, GA, 30534-6711"
2012,675,Henry County,211,Rocky Creek Elementary,"PK, KK, 01, 02, 03, 04, 05",E,56.2,11.3,15,0.5,4.4,4.9,87.4,small_yellow,"Rocky Creek Elementary, 803 Hampton Locust Grove Rd, Hampton, GA, 30228-2424"
2012,622,Carroll County,1054,Temple Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.6,11.1,14.3,1,4.5,5.5,87.5,small_yellow,"Temple Elementary School, 95 Otis St , Temple, GA, 30179-3722"
2012,633,Cobb County,3060,Harmony-Leland Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,54.5,10.8,15,1.5,5.7,7.2,87.5,small_yellow,"Harmony-Leland Elementary School, 5891 Dodgen Rd SW, Mableton, GA, 30126-3514"
